id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
Q00084,5229327,SPECIES,Pachyptila desolata,Pachyptila desolata,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila desolata,NA,"Pachyptila desolata (Gmelin, 1789)",Pachyptila desolata,ACCEPTED,100,EXACT,2019-11-01T16:09:34Z
Q00092,2481376,SPECIES,Phoebetria fusca,Phoebetria fusca,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebetria,Phoebetria fusca,NA,"Phoebetria fusca (Hilsenberg, 1822)",Phoebetria fusca,ACCEPTED,100,EXACT,2019-11-01T16:10:38Z
Q00104,5229212,SPECIES,Morus serrator,Morus serrator,Animalia,Chordata,Aves,Suliformes,Sulidae,Morus,Morus serrator,NA,"Morus serrator (G.R.Gray, 1843)",Morus serrator,ACCEPTED,100,EXACT,2019-11-01T16:07:47Z
Q00112,2481236,SPECIES,Hydroprogne caspia,Hydroprogne caspia,Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne caspia,NA,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,ACCEPTED,100,EXACT,2019-11-01T16:04:29Z
Q00120,5229252,SPECIES,Sterna fuscata,Onychoprion fuscatus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna fuscata,NA,"Sterna fuscata Linnaeus, 1766",Sterna fuscata,ACCEPTED,NA,Synonym,2019-11-01T16:09:15Z
Q00148,2480257,SPECIES,Recurvirostra novaehollandiae,Recurvirostra novaehollandiae,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra novaehollandiae,NA,"Recurvirostra novaehollandiae Vieillot, 1816",Recurvirostra novaehollandiae,ACCEPTED,100,EXACT,2019-11-01T16:12:43Z
Q00164,2481765,SPECIES,Calidris canutus,Calidris canutus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus,NA,"Calidris canutus (Linnaeus, 1758)",Calidris canutus,ACCEPTED,100,EXACT,2019-11-01T15:57:56Z
Q00172,2480759,SPECIES,Glareola maldivarum,Glareola maldivarum,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Glareola,Glareola maldivarum,NA,"Glareola maldivarum J.R.Forster, 1795",Glareola maldivarum,ACCEPTED,100,EXACT,2019-11-01T16:03:39Z
Q00180,2480766,SPECIES,Threskiornis spinicollis,Threskiornis spinicollis,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Threskiornis,Threskiornis spinicollis,NA,"Threskiornis spinicollis (Jameson, 1835)",Threskiornis spinicollis,ACCEPTED,100,EXACT,2019-11-01T16:14:49Z
Q00228,2480438,SPECIES,Haliastur sphenurus,Haliastur sphenurus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Haliastur sphenurus,NA,"Haliastur sphenurus (Vieillot, 1818)",Haliastur sphenurus,ACCEPTED,100,EXACT,2019-11-01T16:03:58Z
Q00236,2481044,SPECIES,Falco hypoleucos,Falco hypoleucos,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco hypoleucos,NA,"Falco hypoleucos Gould, 1841",Falco hypoleucos,ACCEPTED,100,EXACT,2019-11-01T16:02:52Z
Q00252,6176270,SUBSPECIES,Tyto capensis,Tyto longimembris,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,Tyto capensis,NA,"Tyto capensis longimembris (Jerdon, 1839)",Tyto capensis longimembris,ACCEPTED,NA,Synonym,2019-11-01T16:15:30Z
Q00260,2480167,GENUS,Glossopsitta,Parvipsitta pusilla,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Glossopsitta,NA,NA,"Glossopsitta Bonaparte, 1854",Glossopsitta,ACCEPTED,NA,Synonym,2019-11-01T16:09:59Z
Q00296,4851321,GENUS,Psephotellus,Psephotellus varius,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotellus,NA,NA,"Psephotellus Mathews, 1913",Psephotellus,ACCEPTED,96,HIGHERRANK,2019-11-01T16:11:40Z
Q00308,2479510,SPECIES,Neophema petrophila,Neophema petrophila,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,Neophema petrophila,NA,"Neophema petrophila (Gould, 1841)",Neophema petrophila,ACCEPTED,100,EXACT,2019-11-01T16:08:20Z
Q00332,2496890,SPECIES,Caprimulgus macrurus,Caprimulgus macrurus,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus macrurus,NA,"Caprimulgus macrurus Horsfield, 1821",Caprimulgus macrurus,ACCEPTED,100,EXACT,2019-11-01T15:58:33Z
Q00384,2489320,SPECIES,Petroica rosea,Petroica rosea,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Petroica,Petroica rosea,NA,"Petroica rosea Gould, 1840",Petroica rosea,ACCEPTED,100,EXACT,2019-11-01T16:10:22Z
Q00480,5230411,SPECIES,Acanthiza robustirostris,Acanthiza robustirostris,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza robustirostris,NA,"Acanthiza robustirostris Milligan, 1903",Acanthiza robustirostris,ACCEPTED,100,EXACT,2019-11-01T15:55:02Z
Q00500,2486611,SPECIES,Calamanthus fuliginosus,Calamanthus (Calamanthus) fuliginosus,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Calamanthus,Calamanthus fuliginosus,NA,"Calamanthus fuliginosus (Vigors & Horsfield, 1827)",Calamanthus fuliginosus,ACCEPTED,100,EXACT,2019-11-01T15:57:52Z
Q00528,2487564,SPECIES,Stipiturus ruficeps,Stipiturus ruficeps,Animalia,Chordata,Aves,Passeriformes,Maluridae,Stipiturus,Stipiturus ruficeps,NA,"Stipiturus ruficeps A.J.Campbell, 1899",Stipiturus ruficeps,ACCEPTED,100,EXACT,2019-11-01T16:14:02Z
Q00536,2487495,SPECIES,Malurus lamberti,Malurus lamberti,Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus lamberti,NA,"Malurus lamberti Vigors & Horsfield, 1827",Malurus lamberti,ACCEPTED,100,EXACT,2019-11-01T16:06:40Z
Q00544,5230393,SPECIES,Artamus personatus,Artamus personatus,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,Artamus personatus,NA,"Artamus personatus (Gould, 1841)",Artamus personatus,ACCEPTED,100,EXACT,2019-11-01T15:56:55Z
Q00608,7379258,SPECIES,Gavicalis virescens,Gavicalis virescens,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Gavicalis,Gavicalis virescens,NA,Gavicalis virescens,Gavicalis virescens,ACCEPTED,100,EXACT,2019-11-01T16:03:21Z
Q00624,2486920,SPECIES,Lichenostomus flavescens,Lichenostomus flavescens,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Lichenostomus,Lichenostomus flavescens,NA,"Lichenostomus flavescens (Gould, 1840)",Lichenostomus flavescens,ACCEPTED,100,EXACT,2019-11-01T16:05:46Z
Q00692,2482491,SPECIES,Corvus orru,Corvus orru,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus orru,NA,"Corvus orru Bonaparte, 1850",Corvus orru,ACCEPTED,100,EXACT,2019-11-01T16:00:01Z
Q00828,5228662,SPECIES,Apus affinis,Apus affinis,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,Apus affinis,NA,"Apus affinis (J.E.Gray, 1830)",Apus affinis,ACCEPTED,100,EXACT,2019-11-01T15:56:30Z
Q00932,5739290,SPECIES,Phalaropus lobatus,Phalaropus lobatus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus lobatus,NA,"Phalaropus lobatus (Linnaeus, 1758)",Phalaropus lobatus,ACCEPTED,100,EXACT,2019-11-01T16:10:28Z
Q00976,2486621,SPECIES,Pardalotus striatus,Pardalotus striatus,Animalia,Chordata,Aves,Passeriformes,Pardalotidae,Pardalotus,Pardalotus striatus,NA,"Pardalotus striatus (Gmelin, 1789)",Pardalotus striatus,ACCEPTED,100,EXACT,2019-11-01T16:09:54Z
Q00992,7901064,SPECIES,Turdus philomelos,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus philomelos,NA,"Turdus philomelos C.L.Brehm, 1831",Turdus philomelos,ACCEPTED,100,EXACT,2019-11-01T16:15:19Z
Q01036,2435382,SPECIES,Pseudantechinus macdonnellensis,Pseudantechinus macdonnellensis,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Pseudantechinus,Pseudantechinus macdonnellensis,NA,"Pseudantechinus macdonnellensis (Spencer, 1896)",Pseudantechinus macdonnellensis,ACCEPTED,100,EXACT,2019-11-01T16:11:42Z
Q01168,5219996,SPECIES,Lasiorhinus latifrons,Lasiorhinus latifrons,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,Lasiorhinus latifrons,NA,"Lasiorhinus latifrons (Owen, 1845)",Lasiorhinus latifrons,ACCEPTED,100,EXACT,2019-11-01T16:05:13Z
Q01184,2440023,SPECIES,Bettongia lesueur,Bettongia lesueur,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,Bettongia lesueur,NA,"Bettongia lesueur (Quoy & Gaimard, 1824)",Bettongia lesueur,ACCEPTED,100,EXACT,2019-11-01T15:57:27Z
Q01280,5218655,SPECIES,Pteropus poliocephalus,Pteropus poliocephalus,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus poliocephalus,NA,"Pteropus poliocephalus Temminck, 1825",Pteropus poliocephalus,ACCEPTED,100,EXACT,2019-11-01T16:12:20Z
Q01352,2432291,SPECIES,Chalinolobus picatus,Chalinolobus picatus,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus picatus,NA,"Chalinolobus picatus (Gould, 1852)",Chalinolobus picatus,ACCEPTED,100,EXACT,2019-11-01T15:58:54Z
Q01408,2439270,SPECIES,Rattus rattus,Rattus rattus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,NA,"Rattus rattus (Linnaeus, 1758)",Rattus rattus,ACCEPTED,100,EXACT,2019-11-01T16:12:40Z
Q01468,5219793,SPECIES,Pseudomys shortridgei,Pseudomys shortridgei,Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,Pseudomys shortridgei,NA,"Pseudomys shortridgei (Thomas, 1907)",Pseudomys shortridgei,ACCEPTED,100,EXACT,2019-11-01T16:11:58Z
Q01512,2440886,SPECIES,Equus caballus,Equus caballus,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,NA,"Equus caballus Linnaeus, 1758",Equus caballus,ACCEPTED,100,EXACT,2019-11-01T16:02:28Z
Q01564,2440310,SPECIES,Caperea marginata,Caperea marginata,Animalia,Chordata,Mammalia,Cetacea,Neobalaenidae,Caperea,Caperea marginata,NA,"Caperea marginata (Gray, 1846)",Caperea marginata,ACCEPTED,100,EXACT,2019-11-01T15:58:32Z
Q01572,2440714,SPECIES,Balaenoptera edeni,Balaenoptera edeni,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera edeni,NA,"Balaenoptera edeni Anderson, 1879",Balaenoptera edeni,ACCEPTED,100,EXACT,2019-11-01T15:57:16Z
Q01600,2440483,SPECIES,Orcinus orca,Orcinus orca,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,Orcinus orca,NA,"Orcinus orca (Linnaeus, 1758)",Orcinus orca,ACCEPTED,100,EXACT,2019-11-01T16:09:17Z
Q02004,8894817,SPECIES,Caretta caretta,Caretta caretta,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,Caretta caretta,NA,"Caretta caretta (Linnaeus, 1758)",Caretta caretta,ACCEPTED,100,EXACT,2019-11-01T15:58:37Z
Q02072,5843337,SPECIES,Lucasium stenodactylum,Lucasium stenodactylum  (NC),Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Lucasium,Lucasium stenodactylum,NA,"Lucasium stenodactylum (Boulenger, 1896)",Lucasium stenodactylum,ACCEPTED,100,EXACT,2019-11-01T16:06:20Z
Q02160,2472798,SPECIES,Delma inornata,Delma inornata,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma inornata,NA,"Delma inornata Kluge, 1974",Delma inornata,ACCEPTED,100,EXACT,2019-11-01T16:01:26Z
Q02188,5226057,SPECIES,Ctenophorus maculatus,Ctenophorus maculatus,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus maculatus,NA,"Ctenophorus maculatus (Gray, 1831)",Ctenophorus maculatus,ACCEPTED,100,EXACT,2019-11-01T16:00:33Z
Q02196,5226062,SPECIES,Ctenophorus nuchalis,Ctenophorus nuchalis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus nuchalis,NA,"Ctenophorus nuchalis (De Vis, 1884)",Ctenophorus nuchalis,ACCEPTED,100,EXACT,2019-11-01T16:00:35Z
Q02268,2470711,SPECIES,Varanus gilleni,Varanus gilleni,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus gilleni,NA,"Varanus gilleni Lucas & Frost, 1895",Varanus gilleni,ACCEPTED,99,EXACT,2019-11-01T16:15:39Z
Q02364,2462336,SPECIES,Ctenotus leae,Ctenotus leae,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus leae,NA,"Ctenotus leae (Boulenger, 1887)",Ctenotus leae,ACCEPTED,100,EXACT,2019-11-01T16:00:48Z
Q02428,5789595,SPECIES,Liopholis striata,Liopholis striata,Animalia,Chordata,Reptilia,Squamata,Scincidae,Liopholis,Liopholis striata,NA,"Liopholis striata (Sternfeld, 1919)",Liopholis striata,ACCEPTED,100,EXACT,2019-11-01T16:06:02Z
Q02516,2462164,SPECIES,Pseudemoia baudini,Pseudemoia baudini,Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,Pseudemoia baudini,NA,"Pseudemoia baudini (Greer, 1982)",Pseudemoia baudini,ACCEPTED,100,EXACT,2019-11-01T16:11:46Z
Q02524,2464636,SPECIES,Lerista aericeps,Lerista aericeps,Animalia,Chordata,Reptilia,Squamata,Scincidae,Lerista,Lerista aericeps,NA,"Lerista aericeps Storr, 1986",Lerista aericeps,ACCEPTED,100,EXACT,2019-11-01T16:05:26Z
Q02592,9385973,SPECIES,Anilios endoterus,Anilios endoterus,Animalia,Chordata,Reptilia,Squamata,Typhlopidae,Anilios,Anilios endoterus,NA,"Anilios endoterus (Waite, 1918)",Anilios endoterus,ACCEPTED,100,EXACT,2019-11-01T15:55:56Z
Q02700,2450232,SPECIES,Pseudonaja inframacula,Pseudonaja inframacula,Animalia,Chordata,Reptilia,Squamata,Elapidae,Pseudonaja,Pseudonaja inframacula,NA,"Pseudonaja inframacula (Waite, 1925)",Pseudonaja inframacula,ACCEPTED,100,EXACT,2019-11-01T16:12:01Z
Q02728,4820824,SPECIES,Parasuta gouldii,Parasuta gouldii,Animalia,Chordata,Reptilia,Squamata,Elapidae,Parasuta,Parasuta gouldii,NA,"Parasuta gouldii (Gray, 1841)",Parasuta gouldii,ACCEPTED,100,EXACT,2019-11-01T16:09:47Z
Q02808,2449988,SPECIES,Simoselaps anomalus,Simoselaps anomalus,Animalia,Chordata,Reptilia,Squamata,Elapidae,Simoselaps,Simoselaps anomalus,NA,"Simoselaps anomalus (Sternfeld, 1919)",Simoselaps anomalus,ACCEPTED,100,EXACT,2019-11-01T16:13:19Z
Q04044,5227624,SPECIES,Pygopus schraderi,Pygopus schraderi,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Pygopus,Pygopus schraderi,NA,"Pygopus schraderi Boulenger, 1913",Pygopus schraderi,ACCEPTED,100,EXACT,2019-11-01T16:12:35Z
Q04108,2462356,SPECIES,Ctenotus olympicus,Ctenotus olympicus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus olympicus,NA,"Ctenotus olympicus Hutchinson & Donellan, 1999",Ctenotus olympicus,ACCEPTED,100,EXACT,2019-11-01T16:00:49Z
Q04116,5231190,SPECIES,Passer domesticus,Passer domesticus,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,NA,"Passer domesticus (Linnaeus, 1758)",Passer domesticus,ACCEPTED,100,EXACT,2019-11-01T16:09:59Z
Q04140,2490897,SPECIES,Zoothera lunulata,Zoothera lunulata,Animalia,Chordata,Aves,Passeriformes,Turdidae,Zoothera,Zoothera lunulata,NA,"Zoothera lunulata (Latham, 1802)",Zoothera lunulata,ACCEPTED,100,EXACT,2019-11-01T16:16:02Z
Q04168,2495495,SPECIES,Geopelia placida,Geopelia placida,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geopelia,Geopelia placida,NA,"Geopelia placida Gould, 1844",Geopelia placida,ACCEPTED,100,EXACT,2019-11-01T16:03:31Z
Q04176,2479888,SPECIES,Cacatua galerita,Cacatua galerita,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cacatua,Cacatua galerita,NA,"Cacatua galerita (Latham, 1790)",Cacatua galerita,ACCEPTED,100,EXACT,2019-11-01T15:57:44Z
Q04184,2477130,SPECIES,Hirundapus caudacutus,Hirundapus caudacutus,Animalia,Chordata,Aves,Apodiformes,Apodidae,Hirundapus,Hirundapus caudacutus,NA,"Hirundapus caudacutus (Latham, 1802)",Hirundapus caudacutus,ACCEPTED,100,EXACT,2019-11-01T16:04:20Z
Q04192,2460940,SPECIES,Proablepharus kinghorni,Proablepharus kinghorni,Animalia,Chordata,Reptilia,Squamata,Scincidae,Proablepharus,Proablepharus kinghorni,NA,"Proablepharus kinghorni (Copland, 1947)",Proablepharus kinghorni,ACCEPTED,100,EXACT,2019-11-01T16:11:35Z
Q04204,7060336,SUBSPECIES,Ninox connivens,Ninox connivens connivens,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,Ninox connivens,NA,Ninox connivens connivens,Ninox connivens connivens,ACCEPTED,100,EXACT,2019-11-01T16:08:37Z
Q04248,7060304,SUBSPECIES,Tyto novaehollandiae,Tyto novaehollandiae novaehollandiae,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,Tyto novaehollandiae,NA,Tyto novaehollandiae novaehollandiae,Tyto novaehollandiae novaehollandiae,ACCEPTED,100,EXACT,2019-11-01T16:15:30Z
Q04256,9770031,SPECIES,Agapornis roseicollis,Agapornis roseicollis,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Agapornis,Agapornis roseicollis,NA,"Agapornis roseicollis (Vieillot, 1818)",Agapornis roseicollis,ACCEPTED,99,EXACT,2019-11-01T15:55:23Z
Q04328,7661772,SPECIES,Cryptoblepharus pannosus,Cryptoblepharus pannosus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Cryptoblepharus,Cryptoblepharus pannosus,NA,"Cryptoblepharus pannosus Horner, 2007",Cryptoblepharus pannosus,ACCEPTED,100,EXACT,2019-11-01T16:00:24Z
Q04344,2472794,SPECIES,Delma fraseri,Delma fraseri,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma fraseri,NA,"Delma fraseri Gray, 1831",Delma fraseri,ACCEPTED,100,EXACT,2019-11-01T16:01:24Z
Q04352,7369168,SPECIES,Mormopterus eleryi,Mormopterus eleryi,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mormopterus,Mormopterus eleryi,NA,"Mormopterus eleryi Reardon & McKenzie, 2008",Mormopterus eleryi,ACCEPTED,100,EXACT,2019-11-01T16:07:43Z
Q04388,8149610,SPECIES,Nyctophilus corbeni,Nyctophilus corbeni,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus corbeni,NA,"Nyctophilus corbeni Parnaby, 2009",Nyctophilus corbeni,ACCEPTED,100,EXACT,2019-11-01T16:08:58Z
Q04396,2440734,SPECIES,Balaenoptera omurai,Balaenoptera omurai,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,Balaenoptera omurai,NA,"Balaenoptera omurai Wada, Oishi & Yamada, 2003",Balaenoptera omurai,ACCEPTED,100,EXACT,2019-11-01T15:57:17Z
Q04416,2472793,SPECIES,Delma borea,Delma borea,Animalia,Chordata,Reptilia,Squamata,Pygopodidae,Delma,Delma borea,NA,"Delma borea Kluge, 1974",Delma borea,ACCEPTED,100,EXACT,2019-11-01T16:01:22Z
Q04424,5843337,SPECIES,Lucasium stenodactylum,Lucasium stenodactylum (revised),Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Lucasium,Lucasium stenodactylum,NA,"Lucasium stenodactylum (Boulenger, 1896)",Lucasium stenodactylum,ACCEPTED,100,EXACT,2019-11-01T16:06:20Z
Q04492,5959760,SPECIES,Diplodactylus vittatus,Diplodactylus vittatus (revised),Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Diplodactylus,Diplodactylus vittatus,NA,"Diplodactylus vittatus Gray, 1832",Diplodactylus vittatus,ACCEPTED,99,EXACT,2019-11-01T16:01:50Z
Q04512,2493740,SPECIES,Neochmia modesta,Neochmia modesta,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Neochmia,Neochmia modesta,NA,"Neochmia modesta (Gould, 1837)",Neochmia modesta,ACCEPTED,100,EXACT,2019-11-01T16:08:16Z
Q04520,2433472,SPECIES,Arctocephalus gazella,Arctocephalus gazella,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,Arctocephalus gazella,NA,"Arctocephalus gazella (Peters, 1875)",Arctocephalus gazella,ACCEPTED,100,EXACT,2019-11-01T15:56:37Z
Q04548,5208657,SPECIES,Pelates octolineatus,Pelates octolineatus,Animalia,Chordata,Actinopterygii,Perciformes,Terapontidae,Pelates,Pelates octolineatus,NA,"Pelates octolineatus (Jenyns, 1840)",Pelates octolineatus,ACCEPTED,100,EXACT,2019-11-01T16:10:02Z
Q04556,2406792,SPECIES,Brachaluteres jacksonianus,Brachaluteres jacksonianus,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Brachaluteres,Brachaluteres jacksonianus,NA,"Brachaluteres jacksonianus (Quoy & Gaimard, 1824)",Brachaluteres jacksonianus,ACCEPTED,100,EXACT,2019-11-01T15:57:38Z
Q04572,2406850,SPECIES,Meuschenia scaber,Meuschenia scaber,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Meuschenia,Meuschenia scaber,NA,"Meuschenia scaber (Forster, 1801)",Meuschenia scaber,ACCEPTED,100,EXACT,2019-11-01T16:07:17Z
Q04600,2383502,SPECIES,Notolabrus tetricus,Notolabrus tetricus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Notolabrus,Notolabrus tetricus,NA,"Notolabrus tetricus (Richardson, 1840)",Notolabrus tetricus,ACCEPTED,100,EXACT,2019-11-01T16:08:48Z
Q04628,2419488,SPECIES,Bathytoshia brevicaudata,Dasyatis brevicaudata,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Bathytoshia,Bathytoshia brevicaudata,NA,"Bathytoshia brevicaudata (Hutton, 1875)",Bathytoshia brevicaudata,ACCEPTED,NA,Synonym,2019-11-01T16:01:15Z
Q04636,2381227,SPECIES,Girella zebra,Girella zebra,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Girella,Girella zebra,NA,"Girella zebra (Richardson, 1846)",Girella zebra,ACCEPTED,100,EXACT,2019-11-01T16:03:38Z
Q04644,2388620,SPECIES,Othos dentex,Othos dentex,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Othos,Othos dentex,NA,"Othos dentex (Cuvier, 1828)",Othos dentex,ACCEPTED,100,EXACT,2019-11-01T16:09:23Z
Q04652,2381209,SPECIES,Tilodon sexfasciatus,Tilodon sexfasciatum,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Tilodon,Tilodon sexfasciatus,NA,"Tilodon sexfasciatus (Richardson, 1842)",Tilodon sexfasciatus,ACCEPTED,97,FUZZY,2019-11-01T16:14:55Z
Q04864,2397805,SPECIES,Thyrsites atun,Thyrsites atun,Animalia,Chordata,Actinopterygii,Perciformes,Gempylidae,Thyrsites,Thyrsites atun,NA,"Thyrsites atun (Euphrasen, 1791)",Thyrsites atun,ACCEPTED,100,EXACT,2019-11-01T16:14:49Z
Q04900,2406862,SPECIES,Eubalichthys gunnii,Eubalichthys gunnii,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Monacanthidae,Eubalichthys,Eubalichthys gunnii,NA,"Eubalichthys gunnii (Günther, 1870)",Eubalichthys gunnii,ACCEPTED,100,EXACT,2019-11-01T16:02:36Z
Q04996,4353928,SPECIES,Latropiscis purpurissatus,Hime purpurissata,Animalia,Chordata,Actinopterygii,Aulopiformes,Aulopidae,Latropiscis,Latropiscis purpurissatus,NA,"Latropiscis purpurissatus (Richardson, 1843)",Latropiscis purpurissatus,ACCEPTED,NA,Synonym,2019-11-01T16:04:18Z
Q05056,2387371,SPECIES,Neoodax balteatus,Neoodax balteatus,Animalia,Chordata,Actinopterygii,Perciformes,Odacidae,Neoodax,Neoodax balteatus,NA,"Neoodax balteatus (Valenciennes, 1840)",Neoodax balteatus,ACCEPTED,100,EXACT,2019-11-01T16:08:17Z
Q05372,9256515,SPECIES,Gehyra versicolor,Gehyra versicolor,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra versicolor,NA,"Gehyra versicolor Hutchinson, Sistrom, Donnellan & Hutchinson, 2014",Gehyra versicolor,ACCEPTED,100,EXACT,2019-11-01T16:03:27Z
Q05380,2380396,GENUS,Nannoperca,Nannoperca hybrid,Animalia,Chordata,Actinopterygii,Perciformes,Percichthyidae,Nannoperca,NA,NA,"Nannoperca Günther, 1861",Nannoperca,ACCEPTED,96,HIGHERRANK,2019-11-01T16:08:03Z
Q05444,2290435,SPECIES,Sepioteuthis australis,Sepioteuthis australis,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Sepioteuthis,Sepioteuthis australis,NA,"Sepioteuthis australis Quoy & Gaimard, 1833",Sepioteuthis australis,ACCEPTED,100,EXACT,2019-11-01T16:13:08Z
Q05508,4644439,SPECIES,Nectocarcinus integrifrons,Nectocarcinus integrifrons,Animalia,Arthropoda,Malacostraca,Decapoda,Ovalipidae,Nectocarcinus,Nectocarcinus integrifrons,NA,"Nectocarcinus integrifrons (Latreille, 1825)",Nectocarcinus integrifrons,ACCEPTED,100,EXACT,2019-11-01T16:08:08Z
Q05524,2291245,GENUS,Austropeplea,Austropeplea lessoni,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Austropeplea,NA,NA,"Austropeplea Cotton, 1942",Austropeplea,ACCEPTED,96,HIGHERRANK,2019-11-01T15:57:11Z
Q05532,6461674,SPECIES,Arabunnachiltonia murphyi,Arabunnachiltonia murphyi,Animalia,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Arabunnachiltonia,Arabunnachiltonia murphyi,NA,"Arabunnachiltonia murphyi King, 2009",Arabunnachiltonia murphyi,ACCEPTED,100,EXACT,2019-11-01T15:56:33Z
Q05576,4646375,SPECIES,Paratya australiensis,Paratya australiensis,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Paratya,Paratya australiensis,NA,"Paratya australiensis Kemp, 1917",Paratya australiensis,ACCEPTED,100,EXACT,2019-11-01T16:09:50Z
Q05744,5189806,SPECIES,Physella acuta,Physa acuta,Animalia,Mollusca,Gastropoda,NA,Physidae,Physella,Physella acuta,NA,"Physella acuta (Draparnaud, 1805)",Physella acuta,ACCEPTED,NA,Synonym,2019-11-01T16:10:45Z
