id,key,Rank,Taxa,originalName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common,scientificName,canonicalName,Status,Confidence,Match,Stamp
A05536,4608885,SPECIES,Fonscochlea conica,Fonscochlea conica,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Fonscochlea,Fonscochlea conica,NA,"Fonscochlea conica Ponder, Hershler & B.W.Jenkins, 1989",Fonscochlea conica,ACCEPTED,100,EXACT,2019-12-02T14:35:46Z
A05676,7341076,SPECIES,Cinclosoma castanotum,Cinclosoma castanotum,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Cinclosoma,Cinclosoma castanotum,Chestnut Quail-thrush,"Cinclosoma castanotum Gould, 1840",Cinclosoma castanotum,ACCEPTED,100,EXACT,2019-12-02T14:29:56Z
A05748,1644131,SPECIES,Simulium melatum,Simulium melatum,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium melatum,NA,"Simulium melatum Wharton, 1949",Simulium melatum,ACCEPTED,100,EXACT,2019-12-02T14:52:49Z
A05756,1435852,SPECIES,Triplectides similis,Triplectides similis,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Triplectides,Triplectides similis,NA,"Triplectides similis Mosely, 1953",Triplectides similis,ACCEPTED,100,EXACT,2019-12-02T14:55:56Z
A05764,4742314,SPECIES,Chostonectes nebulosus,Chostonectes nebulosus,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Chostonectes,Chostonectes nebulosus,NA,"Chostonectes nebulosus (W.J.MacLeay, 1871)",Chostonectes nebulosus,ACCEPTED,100,EXACT,2019-12-02T14:29:44Z
A05800,2006576,SPECIES,Illiesoperla mayi,Illiesoperla mayi,Animalia,Arthropoda,Insecta,Plecoptera,Gripopterygidae,Illiesoperla,Illiesoperla mayi,NA,"Illiesoperla mayi (Perkins, 1958)",Illiesoperla mayi,ACCEPTED,100,EXACT,2019-12-02T14:38:48Z
A05916,1342160,SPECIES,Xylocopa aeratus,Xylocopa (Lestis) aeratus,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa aeratus,NA,"Xylocopa aeratus (Smith, 1851)",Xylocopa aeratus,ACCEPTED,100,EXACT,2019-12-02T14:57:08Z
A05940,5035484,SPECIES,Myrmecia piliventris,Myrmecia piliventris,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,Myrmecia piliventris,NA,"Myrmecia piliventris Smith, 1858",Myrmecia piliventris,ACCEPTED,100,EXACT,2019-12-02T14:43:59Z
A05968,5033598,SPECIES,Camponotus terebrans,Camponotus terebrans,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus terebrans,NA,"Camponotus terebrans (Lowne, 1865)",Camponotus terebrans,ACCEPTED,100,EXACT,2019-12-02T14:28:16Z
A08008,2494828,SPECIES,Chlamydera guttata,Chlamydera guttata,Animalia,Chordata,Aves,Passeriformes,Ptilonorhynchidae,Chlamydera,Chlamydera guttata,Western Bowerbird,"Chlamydera guttata Gould, 1862",Chlamydera guttata,ACCEPTED,100,EXACT,2019-12-02T14:29:35Z
A09396,6091229,SUBSPECIES,Acanthiza iredalei,Acanthiza iredalei hedleyi,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza iredalei,NA,"Acanthiza iredalei hedleyi Mathews, 1912",Acanthiza iredalei hedleyi,ACCEPTED,100,EXACT,2019-12-02T13:59:16Z
A09804,2411890,SPECIES,Atherinosoma microstoma,Atherinosoma microstoma,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Atherinosoma,Atherinosoma microstoma,Endora's hardyhead,"Atherinosoma microstoma (Günther, 1861)",Atherinosoma microstoma,ACCEPTED,100,EXACT,2019-12-02T14:26:03Z
A09812,2413015,SPECIES,Nematalosa erebi,Nematalosa erebi,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Nematalosa,Nematalosa erebi,Australian river gizzard shad,"Nematalosa erebi (Günther, 1868)",Nematalosa erebi,ACCEPTED,100,EXACT,2019-12-02T14:44:19Z
A09820,1,KINGDOM,Animalia,Hypseleotris sp. B,Animalia,NA,NA,NA,NA,NA,NA,animals,Animalia,Animalia,ACCEPTED,99,HIGHERRANK,2019-12-02T14:38:45Z
A09856,5202603,SPECIES,Neosilurus hyrtlii,Neosilurus hyrtlii,Animalia,Chordata,Actinopterygii,Siluriformes,Plotosidae,Neosilurus,Neosilurus hyrtlii,Glencoe tandan,"Neosilurus hyrtlii Steindachner, 1867",Neosilurus hyrtlii,ACCEPTED,100,EXACT,2019-12-02T14:44:47Z
A10228,2480277,GENUS,Charadrius,Charadrius sp.,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,NA,Ringed Plovers,"Charadrius Linnaeus, 1758",Charadrius,ACCEPTED,96,EXACT,2019-12-02T14:29:11Z
A10236,2480217,GENUS,Himantopus,Himantopus sp.,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,NA,Stilts,"Himantopus Brisson, 1760",Himantopus,ACCEPTED,95,EXACT,2019-12-02T14:37:51Z
A10296,2495485,GENUS,Geopelia,Geopelia sp.,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geopelia,NA,Zebra Doves,"Geopelia Swainson, 1837",Geopelia,ACCEPTED,96,EXACT,2019-12-02T14:36:38Z
A10332,2486528,GENUS,Artamus,Artamus sp.,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,NA,Wood-Swallows,"Artamus Vieillot, 1816",Artamus,ACCEPTED,95,EXACT,2019-12-02T14:25:52Z
A10340,2489445,GENUS,Strepera,Strepera sp.,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Strepera,NA,NA,"Strepera Lesson, 1831",Strepera,ACCEPTED,96,EXACT,2019-12-02T14:54:05Z
A10368,2487103,GENUS,Epthianura,Epthianura sp.,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Epthianura,NA,NA,"Epthianura Gould, 1838",Epthianura,ACCEPTED,96,EXACT,2019-12-02T14:34:49Z
A10376,2487005,GENUS,Phylidonyris,Phylidonyris sp.,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Phylidonyris,NA,NA,"Phylidonyris Lesson, 1830",Phylidonyris,ACCEPTED,96,EXACT,2019-12-02T14:48:34Z
A10384,2486542,GENUS,Aphelocephala,Aphelocephala sp.,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Aphelocephala,NA,NA,"Aphelocephala Oberholser, 1899",Aphelocephala,ACCEPTED,96,EXACT,2019-12-02T14:24:53Z
A10448,2435022,GENUS,Felis,Felis sp.,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,NA,small cats,"Felis Linnaeus, 1758",Felis,ACCEPTED,96,EXACT,2019-12-02T14:35:42Z
A10480,2440225,GENUS,Cercartetus,Cercartetus sp.,Animalia,Chordata,Mammalia,Diprotodontia,Burramyidae,Cercartetus,NA,pygmy possum,"Cercartetus Gloger, 1841",Cercartetus,ACCEPTED,96,EXACT,2019-12-02T14:28:44Z
A10588,2463636,GENUS,Hemiergis,Hemiergis sp.,Animalia,Chordata,Reptilia,Squamata,Scincidae,Hemiergis,NA,NA,"Hemiergis Wagler, 1830",Hemiergis,ACCEPTED,96,EXACT,2019-12-02T14:37:40Z
A10608,2449661,GENUS,Notechis,Notechis sp.,Animalia,Chordata,Reptilia,Squamata,Elapidae,Notechis,NA,NA,"Notechis Boulenger, 1896",Notechis,ACCEPTED,95,EXACT,2019-12-02T14:45:18Z
A10616,2471529,GENUS,Anilios,Anilios sp.,Animalia,Chordata,Reptilia,Squamata,Typhlopidae,Anilios,NA,NA,"Anilios Gray, 1845",Anilios,ACCEPTED,96,EXACT,2019-12-02T14:24:14Z
A11028,2368819,GENUS,Hyporhamphus,Hyporhamphus sp.,Animalia,Chordata,Actinopterygii,Beloniformes,Hemiramphidae,Hyporhamphus,NA,halfbeaks,"Hyporhamphus Gill, 1859",Hyporhamphus,ACCEPTED,96,EXACT,2019-12-02T14:38:41Z
A11036,2374368,GENUS,Pempheris,Pempheris sp.,Animalia,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris,NA,NA,"Pempheris Cuvier, 1829",Pempheris,ACCEPTED,96,EXACT,2019-12-02T14:47:34Z
A11052,2411388,GENUS,Parvicrepis,Parvicrepis sp.,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Parvicrepis,NA,NA,"Parvicrepis Whitley, 1931",Parvicrepis,ACCEPTED,96,EXACT,2019-12-02T14:47:16Z
A11060,2150885,GENUS,Dolomedes,Dolomedes sp.,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Dolomedes,NA,fishing spiders,"Dolomedes Latreille, 1804",Dolomedes,ACCEPTED,96,EXACT,2019-12-02T14:34:04Z
A11088,2223051,GENUS,Caridina,Caridina sp.,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Caridina,NA,NA,"Caridina Milne Edwards, 1837",Caridina,ACCEPTED,95,EXACT,2019-12-02T14:28:35Z
A11096,4808917,GENUS,Bennelongia,Bennelongia sp.,Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Bennelongia,NA,NA,"Bennelongia De Deckker & McKenzie, 1981",Bennelongia,ACCEPTED,96,EXACT,2019-12-02T14:26:42Z
A11168,1453087,GENUS,Cladotanytarsus,Cladotanytarsus sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Cladotanytarsus,NA,NA,"Cladotanytarsus Kieffer, 1922",Cladotanytarsus,ACCEPTED,96,EXACT,2019-12-02T14:30:11Z
A11176,4772604,GENUS,Enithares,Enithares sp.,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Enithares,NA,NA,"Enithares Spinola, 1837",Enithares,ACCEPTED,95,EXACT,2019-12-02T14:34:34Z
A11184,1436776,GENUS,Lectrides,Lectrides sp.,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Lectrides,NA,NA,"Lectrides Mosely, 1953",Lectrides,ACCEPTED,96,EXACT,2019-12-02T14:39:25Z
A11192,1450386,GENUS,Ablabesmyia,Ablabesmyia sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,NA,NA,"Ablabesmyia Johannsen, 1905",Ablabesmyia,ACCEPTED,96,EXACT,2019-12-02T13:58:22Z
A11204,4742526,GENUS,Limbodessus,Limbodessus sp.,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Limbodessus,NA,NA,"Limbodessus Guignot, 1939",Limbodessus,ACCEPTED,96,EXACT,2019-12-02T14:40:22Z
A11212,5734043,GENUS,Simulium,Simulium sp.,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,NA,NA,"Simulium Latreille, 1802",Simulium,ACCEPTED,95,EXACT,2019-12-02T14:52:51Z
A11220,1452831,GENUS,Eukiefferiella,Eukiefferiella sp.,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Eukiefferiella,NA,NA,"Eukiefferiella Thienemann, 1926",Eukiefferiella,ACCEPTED,96,EXACT,2019-12-02T14:35:15Z
A11248,1324220,GENUS,Opisthopsis,Opisthopsis sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Opisthopsis,NA,NA,"Opisthopsis Dalla Torre, 1893",Opisthopsis,ACCEPTED,95,EXACT,2019-12-02T14:46:10Z
A11256,1316194,GENUS,Anonychomyrma,Anonychomyrma sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Anonychomyrma,NA,NA,"Anonychomyrma Donisthorpe, 1947",Anonychomyrma,ACCEPTED,96,EXACT,2019-12-02T14:24:18Z
A11264,1320574,GENUS,Prolasius,Prolasius sp.,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Prolasius,NA,NA,"Prolasius Forel, 1892",Prolasius,ACCEPTED,96,EXACT,2019-12-02T14:50:01Z
A15004,2487370,SPECIES,Manorina flavigula,Manorina flavigula x melanotis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Manorina,Manorina flavigula,Yellow-throated Miner,"Manorina flavigula (Gould, 1840)",Manorina flavigula,ACCEPTED,100,EXACT,2019-12-02T14:41:59Z
A15012,7336,FAMILY,Cyprinidae,Cyprinidae hybrid,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,NA,NA,carps,Cyprinidae,Cyprinidae,ACCEPTED,96,HIGHERRANK,2019-12-02T14:32:43Z
A15056,8535,FAMILY,Labridae,LABRIDAE sp.,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,NA,NA,wrasses,Labridae,Labridae,ACCEPTED,96,EXACT,2019-12-02T14:39:08Z
A15064,353,CLASS,Ostracoda,OSTRACODA sp.,Animalia,Arthropoda,Ostracoda,NA,NA,NA,NA,ostracods,Ostracoda,Ostracoda,ACCEPTED,96,EXACT,2019-12-02T14:46:20Z
A15100,3417,FAMILY,Lycosidae,LYCOSIDAE sp.,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,NA,NA,wolf spiders,Lycosidae,Lycosidae,ACCEPTED,96,EXACT,2019-12-02T14:41:14Z
A15128,7900,FAMILY,Veliidae,VELIIDAE sp.,Animalia,Arthropoda,Insecta,Hemiptera,Veliidae,NA,NA,broad-shouldered water striders,Veliidae,Veliidae,ACCEPTED,96,EXACT,2019-12-02T14:56:44Z
A15144,7215,FAMILY,Hypogastruridae,HYPOGASTRURIDAE sp.,Animalia,Arthropoda,Entognatha,Collembola,Hypogastruridae,NA,NA,NA,Hypogastruridae,Hypogastruridae,ACCEPTED,96,EXACT,2019-12-02T14:38:36Z
A15152,9646,FAMILY,Gyrinidae,GYRINIDAE sp.,Animalia,Arthropoda,Insecta,Coleoptera,Gyrinidae,NA,NA,whirligig beetle,Gyrinidae,Gyrinidae,ACCEPTED,96,EXACT,2019-12-02T14:37:13Z
A21032,7192671,SUBSPECIES,Northiella haematogaster,Northiella haematogaster haematogaster,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Northiella,Northiella haematogaster,Greater Bluebonnet (Yellow-vented),Northiella haematogaster haematogaster,Northiella haematogaster haematogaster,ACCEPTED,100,EXACT,2019-12-02T14:45:11Z
A21076,6090765,SUBSPECIES,Zosterops lateralis,Zosterops lateralis pinarochrous,Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops lateralis,NA,"Zosterops lateralis pinarochrous Schodde & I.J.Mason, 1999",Zosterops lateralis pinarochrous,ACCEPTED,100,EXACT,2019-12-02T14:57:18Z
A21092,6170654,SUBSPECIES,Platycercus elegans,Platycercus elegans fleurieuensis,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,Platycercus elegans,NA,"Platycercus elegans fleurieuensis Ashby, 1917",Platycercus elegans fleurieuensis,ACCEPTED,100,EXACT,2019-12-02T14:48:57Z
A21104,7192298,SUBSPECIES,Melithreptus brevirostris,Melithreptus brevirostris brevirostris,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,Melithreptus brevirostris,NA,Melithreptus brevirostris brevirostris,Melithreptus brevirostris brevirostris,ACCEPTED,100,EXACT,2019-12-02T14:42:21Z
A21112,7750497,SUBSPECIES,Nesoptilotis leucotis,Nesoptilotis leucotis leucotis,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Nesoptilotis,Nesoptilotis leucotis,NA,Nesoptilotis leucotis leucotis,Nesoptilotis leucotis leucotis,ACCEPTED,100,EXACT,2019-12-02T14:44:55Z
C00001,2495134,SPECIES,Dromaius novaehollandiae,Dromaius novaehollandiae,Animalia,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,Dromaius novaehollandiae,Emu,"Dromaius novaehollandiae (Latham, 1790)",Dromaius novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:34:06Z
C00061,2482043,SPECIES,Tachybaptus novaehollandiae,Tachybaptus novaehollandiae,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus novaehollandiae,Australasian Grebe,"Tachybaptus novaehollandiae (Stephens, 1826)",Tachybaptus novaehollandiae,ACCEPTED,100,EXACT,2019-12-02T14:54:31Z
C00089,2481399,SPECIES,Thalassarche chlororhynchos,Thalassarche chlororhynchos  (NC),Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,"Thalassarche chlororhynchos (Gmelin, 1789)",Thalassarche chlororhynchos,ACCEPTED,100,EXACT,2019-12-02T14:55:01Z
C00097,2481895,SPECIES,Phalacrocorax sulcirostris,Phalacrocorax sulcirostris,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax sulcirostris,Little Black Cormorant,"Phalacrocorax sulcirostris (Brandt, 1837)",Phalacrocorax sulcirostris,ACCEPTED,100,EXACT,2019-12-02T14:48:05Z
C00109,2481120,SPECIES,Chlidonias leucopterus,Chlidonias leucopterus,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chlidonias,Chlidonias leucopterus,White-winged Tern,"Chlidonias leucopterus (Temminck, 1815)",Chlidonias leucopterus,ACCEPTED,100,EXACT,2019-12-02T14:29:41Z
C00117,5789279,SPECIES,Sternula albifrons,Sternula albifrons,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula,Sternula albifrons,Little Tern,"Sternula albifrons (Pallas, 1764)",Sternula albifrons,ACCEPTED,100,EXACT,2019-12-02T14:53:45Z
C00177,2474949,SPECIES,Grus rubicunda,Grus rubicunda,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,Grus rubicunda,Brolga,"Grus rubicunda (Perry, 1810)",Grus rubicunda,ACCEPTED,100,EXACT,2019-12-02T14:37:06Z
C00205,2498405,SPECIES,Dendrocygna eytoni,Dendrocygna eytoni,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna eytoni,Plumed Whistling Duck,"Dendrocygna eytoni (Eyton, 1838)",Dendrocygna eytoni,ACCEPTED,100,EXACT,2019-12-02T14:33:23Z
C00213,5232435,SPECIES,Malacorhynchus membranaceus,Malacorhynchus membranaceus,Animalia,Chordata,Aves,Anseriformes,Anatidae,Malacorhynchus,Malacorhynchus membranaceus,Pink-eared Duck,"Malacorhynchus membranaceus (Latham, 1802)",Malacorhynchus membranaceus,ACCEPTED,100,EXACT,2019-12-02T14:41:41Z
C00249,6176285,SUBSPECIES,Tyto alba,Tyto delicatula delicatula,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,Tyto alba,NA,"Tyto alba delicatula (Gould, 1837)",Tyto alba delicatula,ACCEPTED,NA,Synonym,2019-12-02T14:56:20Z
C00265,6170866,SUBSPECIES,Calyptorhynchus lathami,Calyptorhynchus lathami halmaturinus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Calyptorhynchus,Calyptorhynchus lathami,NA,"Calyptorhynchus lathami halmaturinus Mathews, 1912",Calyptorhynchus lathami halmaturinus,ACCEPTED,100,EXACT,2019-12-02T14:27:56Z
C00273,4851368,SPECIES,Cacatua roseicapilla,Eolophus roseicapilla,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cacatua,Cacatua roseicapilla,galah,"Cacatua roseicapilla Vieillot, 1817",Cacatua roseicapilla,ACCEPTED,NA,Synonym,2019-12-02T14:34:38Z
C00329,2475422,SPECIES,Merops ornatus,Merops ornatus,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops ornatus,Rainbow Bee-eater,"Merops ornatus Latham, 1801",Merops ornatus,ACCEPTED,100,EXACT,2019-12-02T14:42:35Z
C00337,6085626,SPECIES,Cacomantis pallidus,Cacomantis pallidus,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,Cacomantis pallidus,Pallid Cuckoo,Cacomantis pallidus,Cacomantis pallidus,ACCEPTED,100,EXACT,2019-12-02T14:27:17Z
C00361,9283578,SPECIES,Rhipidura albiscapa,Rhipidura albiscapa,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura albiscapa,Gray Fantail,"Rhipidura albiscapa Gould, 1840",Rhipidura albiscapa,ACCEPTED,100,EXACT,2019-12-02T14:51:53Z
C00425,6085949,SUBSPECIES,Coracina papuensis,Coracina papuensis robusta,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Coracina,Coracina papuensis,NA,"Coracina papuensis robusta (Latham, 1802)",Coracina papuensis robusta,ACCEPTED,100,EXACT,2019-12-02T14:30:37Z
C00441,2489278,SPECIES,Drymodes brunneopygia,Drymodes brunneopygia,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Drymodes,Drymodes brunneopygia,Southern Scrub Robin,"Drymodes brunneopygia Gould, 1841",Drymodes brunneopygia,ACCEPTED,100,EXACT,2019-12-02T14:34:08Z
C00469,2486543,SPECIES,Aphelocephala nigricincta,Aphelocephala nigricincta,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Aphelocephala,Aphelocephala nigricincta,Banded Whiteface,"Aphelocephala nigricincta (North, 1895)",Aphelocephala nigricincta,ACCEPTED,100,EXACT,2019-12-02T14:24:50Z
C00513,2487541,SPECIES,Amytornis striatus,Amytornis striatus,Animalia,Chordata,Aves,Passeriformes,Maluridae,Amytornis,Amytornis striatus,Striated Grasswren,"Amytornis striatus (Gould, 1840)",Amytornis striatus,ACCEPTED,100,EXACT,2019-12-02T14:23:51Z
C00521,5230415,SPECIES,Dasyornis broadbenti,Dasyornis broadbenti  (NC),Animalia,Chordata,Aves,Passeriformes,Dasyornithidae,Dasyornis,Dasyornis broadbenti,Rufous Bristlebird,"Dasyornis broadbenti (McCoy, 1867)",Dasyornis broadbenti,ACCEPTED,100,EXACT,2019-12-02T14:32:58Z
C00549,2487489,SPECIES,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Animalia,Chordata,Aves,Passeriformes,Neosittidae,Daphoenositta,Daphoenositta chrysoptera,Varied Sittella,"Daphoenositta chrysoptera (Latham, 1802)",Daphoenositta chrysoptera,ACCEPTED,100,EXACT,2019-12-02T14:32:50Z
C00637,7192304,SUBSPECIES,Anthochaera chrysoptera,Anthochaera chrysoptera chrysoptera,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Anthochaera,Anthochaera chrysoptera,NA,Anthochaera chrysoptera chrysoptera,Anthochaera chrysoptera chrysoptera,ACCEPTED,100,EXACT,2019-12-02T14:24:38Z
C00653,2493633,SPECIES,Taeniopygia guttata,Taeniopygia guttata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,Taeniopygia guttata,Zebra Finch,"Taeniopygia guttata (Vieillot, 1817)",Taeniopygia guttata,ACCEPTED,100,EXACT,2019-12-02T14:54:40Z
C00697,2489446,SPECIES,Strepera versicolor,Strepera versicolor,Animalia,Chordata,Aves,Passeriformes,Cracticidae,Strepera,Strepera versicolor,Grey Currawong,"Strepera versicolor (Latham, 1802)",Strepera versicolor,ACCEPTED,100,EXACT,2019-12-02T14:54:06Z
C00857,2481749,SPECIES,Calidris minuta,Calidris minuta,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris minuta,Little Stint,"Calidris minuta (Leisler, 1812)",Calidris minuta,ACCEPTED,100,EXACT,2019-12-02T14:27:37Z
C00865,2495059,SPECIES,Psophodes occidentalis,Psophodes occidentalis,Animalia,Chordata,Aves,Passeriformes,Psophodidae,Psophodes,Psophodes occidentalis,Chiming Wedgebill,"Psophodes occidentalis (Mathews, 1912)",Psophodes occidentalis,ACCEPTED,100,EXACT,2019-12-02T14:50:57Z
C00929,2481515,SPECIES,Macronectes giganteus,Macronectes giganteus,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Macronectes,Macronectes giganteus,Southern Giant Petrel,"Macronectes giganteus (Gmelin, 1789)",Macronectes giganteus,ACCEPTED,100,EXACT,2019-12-02T14:41:24Z
C00937,2481516,SPECIES,Macronectes halli,Macronectes halli,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Macronectes,Macronectes halli,Northern Giant Petrel,"Macronectes halli Mathews, 1912",Macronectes halli,ACCEPTED,100,EXACT,2019-12-02T14:41:25Z
C00945,2481609,SPECIES,Stercorarius pomarinus,Stercorarius pomarinus,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius pomarinus,Pomarine Jaeger,"Stercorarius pomarinus (Temminck, 1815)",Stercorarius pomarinus,ACCEPTED,100,EXACT,2019-12-02T14:53:37Z
C00953,9367409,SPECIES,Sterna hirundo,Sterna hirundo,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo,Common Tern,"Sterna hirundo Linnaeus, 1758",Sterna hirundo,ACCEPTED,100,EXACT,2019-12-02T14:53:38Z
C00989,2495715,SPECIES,Streptopelia chinensis,Spilopelia chinensis,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia chinensis,Spotted Dove,"Streptopelia chinensis (Scopoli, 1786)",Streptopelia chinensis,ACCEPTED,NA,Synonym,2019-12-02T14:53:23Z
C01021,2435467,SPECIES,Dasyuroides byrnei,Dasyuroides byrnei,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyuroides,Dasyuroides byrnei,Kowari,"Dasyuroides byrnei Spencer, 1896",Dasyuroides byrnei,ACCEPTED,100,EXACT,2019-12-02T14:33:01Z
C01065,2435398,SPECIES,Sminthopsis aitkeni,Sminthopsis aitkeni,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis aitkeni,Kangaroo Island Dunnart,"Sminthopsis aitkeni Kitchener, Stoddart & Henry, 1984",Sminthopsis aitkeni,ACCEPTED,100,EXACT,2019-12-02T14:53:01Z
C01073,2435402,SPECIES,Sminthopsis macroura,Sminthopsis macroura,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,Sminthopsis macroura,Stripe-faced Dunnart,"Sminthopsis macroura (Gould, 1845)",Sminthopsis macroura,ACCEPTED,100,EXACT,2019-12-02T14:53:08Z
C01129,2440062,SPECIES,Pseudocheirus peregrinus,Pseudocheirus peregrinus,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Pseudocheirus,Pseudocheirus peregrinus,Common Ringtail,"Pseudocheirus peregrinus (Boddaert, 1785)",Pseudocheirus peregrinus,ACCEPTED,100,EXACT,2019-12-02T14:50:22Z
